City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
523,Jaguaribe,BR,2021-12-06 17:42:47,-5.8906,-38.6219,98.47,26,47,9.93,scattered clouds
524,La Candelaria,VE,2021-12-06 17:42:47,9.6855,-63.4038,90.84,41,50,12.28,scattered clouds
525,Ashwaubenon,US,2021-12-06 17:42:47,44.4822,-88.0701,30.58,64,20,26.46,haze
526,Beloha,MG,2021-12-06 17:42:47,-25.1667,45.05,79.93,61,1,5.48,clear sky
527,Karaton,ID,2021-12-06 17:42:48,-6.3424,106.1045,77.95,94,100,5.75,moderate rain
528,Danville,US,2021-12-06 17:39:51,36.586,-79.395,71.53,52,1,17.27,clear sky
529,Karymskoye,RU,2021-12-06 17:42:48,51.6167,114.35,16.38,80,12,3.78,few clouds
530,Diamantino,BR,2021-12-06 17:41:15,-14.4086,-56.4461,84.79,73,52,4.5,broken clouds
531,Chivay,PE,2021-12-06 17:42:49,-15.6383,-71.6011,55.98,60,100,6.13,overcast clouds
532,Alindao,CF,2021-12-06 17:42:49,5.0267,21.2088,84.29,49,100,3.6,overcast clouds
533,Lumeje,AO,2021-12-06 17:42:49,-11.55,20.7833,65.52,92,86,11.25,moderate rain
534,Airai,TL,2021-12-06 17:34:06,-8.9266,125.4092,61.77,91,96,1.41,overcast clouds
535,Seoul,KR,2021-12-06 17:35:43,37.5683,126.9778,38.64,80,98,4.61,overcast clouds
536,Krasnoselkup,RU,2021-12-06 17:42:50,65.7,82.4667,-22.65,93,46,10.2,scattered clouds
537,Moron,AR,2021-12-06 17:40:32,-34.6534,-58.6198,83.01,51,25,5.01,scattered clouds
538,Licheng,CN,2021-12-06 17:42:50,23.2955,113.8284,57.13,43,2,5.28,clear sky
539,Semnan,IR,2021-12-06 17:42:51,35.5729,53.3971,46.09,38,75,3.02,broken clouds
540,Puerto Escondido,MX,2021-12-06 17:34:30,15.85,-97.0667,86.83,62,1,4.61,clear sky
541,Lavrentiya,RU,2021-12-06 17:42:51,65.5833,-171.0,-1.71,92,59,10.85,broken clouds
542,Pangody,RU,2021-12-06 17:42:51,65.85,74.4859,-9.76,90,93,14.83,overcast clouds
543,La Ronge,CA,2021-12-06 17:33:36,55.1001,-105.2842,-14.55,64,75,1.14,broken clouds
544,Westport,US,2021-12-06 17:40:42,41.1415,-73.3579,57.09,92,90,1.01,overcast clouds
545,Iquique,CL,2021-12-06 17:42:52,-20.2208,-70.1431,69.8,67,100,7.67,overcast clouds
546,Palmer,US,2021-12-06 17:42:52,42.1584,-72.3287,57.88,80,100,1.99,overcast clouds
547,Appenzell,CH,2021-12-06 17:42:52,47.331,9.41,31.12,91,63,5.01,broken clouds
548,Sebinkarahisar,TR,2021-12-06 17:42:53,40.2883,38.4236,38.01,63,14,5.3,few clouds
549,Brae,GB,2021-12-06 17:42:53,60.3964,-1.353,44.51,71,100,19.04,overcast clouds
550,Taiyuan,CN,2021-12-06 17:42:53,37.8694,112.5603,24.66,54,0,2.24,clear sky
551,Loubomo,CG,2021-12-06 17:42:54,-4.1997,12.6739,74.16,94,94,2.84,overcast clouds
552,Belaya Gora,RU,2021-12-06 17:42:54,68.5333,146.4167,-23.42,97,100,1.07,overcast clouds
553,Nuuk,GL,2021-12-06 17:42:55,64.1835,-51.7216,23.61,74,40,10.36,scattered clouds
554,Usinsk,RU,2021-12-06 17:42:55,65.9939,57.5281,10.11,95,100,16.67,snow
555,Khasan,RU,2021-12-06 17:42:55,42.4308,130.6434,33.39,66,5,14.45,clear sky
556,Jablanica,BA,2021-12-06 17:42:56,43.6603,17.7617,42.93,96,100,7.54,overcast clouds
557,Tromso,NO,2021-12-06 17:42:56,69.6496,18.957,15.39,85,0,3.44,clear sky
558,Shache,CN,2021-12-06 17:42:56,38.4167,77.2406,31.59,33,45,3.36,scattered clouds
559,Samana,DO,2021-12-06 17:42:57,19.2056,-69.3369,84.42,79,40,9.22,scattered clouds
560,Novoagansk,RU,2021-12-06 17:35:35,61.9449,76.6625,-22.63,98,66,2.89,broken clouds
561,Myanaung,MM,2021-12-06 17:42:57,18.2833,95.3167,69.87,74,3,0.54,clear sky
562,Milkovo,RU,2021-12-06 17:42:58,54.7167,158.6167,14.97,90,86,1.16,overcast clouds
563,Outlook,CA,2021-12-06 17:42:58,51.5001,-107.0513,-0.71,85,99,6.02,overcast clouds
564,Khrebtovaya,RU,2021-12-06 17:42:58,56.7032,104.2494,28.04,93,100,10.96,light snow
565,Gorontalo,ID,2021-12-06 17:42:59,0.5412,123.0595,75.16,92,100,2.39,overcast clouds
566,Miyazu,JP,2021-12-06 17:42:59,35.5333,135.1833,48.15,78,100,3.2,overcast clouds
567,Biltine,TD,2021-12-06 17:35:41,14.5333,20.9167,81.99,18,5,6.71,clear sky
568,Weihai,CN,2021-12-06 17:43:00,37.5017,122.1136,45.01,59,47,15.99,scattered clouds
569,Helong,CN,2021-12-06 17:43:00,42.5397,128.9972,19.36,93,7,4.68,clear sky
570,Ushtobe,KZ,2021-12-06 17:43:00,45.2514,77.9838,41.85,84,100,5.44,overcast clouds
571,Gasa,PS,2021-12-06 17:39:05,31.5,34.4667,64.38,56,100,4.25,overcast clouds
572,Hovd,MN,2021-12-06 17:43:00,48.0056,91.6419,17.02,58,15,1.28,few clouds
573,Toktogul,KG,2021-12-06 17:43:01,41.8708,72.9402,37.8,52,68,2.82,broken clouds
574,Flin Flon,CA,2021-12-06 17:34:33,54.7682,-101.865,-14.96,70,1,6.91,clear sky
575,Benghazi,LY,2021-12-06 17:35:35,32.1167,20.0667,65.37,39,0,23.33,clear sky
576,Dali,CN,2021-12-06 17:43:01,25.7,100.1833,51.67,85,67,3.74,broken clouds
577,Itoman,JP,2021-12-06 17:43:02,26.1247,127.6694,66.22,80,20,6.91,few clouds
578,Lompoc,US,2021-12-06 17:34:39,34.6391,-120.4579,66.13,78,1,4.61,clear sky
579,General Pico,AR,2021-12-06 17:40:34,-35.6566,-63.7568,80.56,41,0,9.22,clear sky
580,Fukue,JP,2021-12-06 17:43:02,32.6881,128.8419,58.35,72,80,12.86,broken clouds
581,Broome,US,2021-12-06 17:43:03,42.2506,-75.833,54.7,77,90,1.99,overcast clouds
582,Zhigansk,RU,2021-12-06 17:36:11,66.7697,123.3711,-25.17,95,100,13.73,overcast clouds
583,Chulym,RU,2021-12-06 17:43:03,55.0997,80.9572,24.3,95,100,11.5,light snow
584,Laramie,US,2021-12-06 17:40:20,41.3114,-105.5911,37.56,23,40,5.01,scattered clouds
585,Progreso,MX,2021-12-06 17:43:04,21.2833,-89.6667,86.11,62,3,6.67,clear sky
586,Lonar,IN,2021-12-06 17:43:04,19.9833,76.5333,68.18,53,1,9.69,clear sky
587,Mykolayivka,UA,2021-12-06 17:43:04,47.5414,30.7561,51.28,96,100,13.58,overcast clouds
588,Altamira,BR,2021-12-06 17:35:24,-3.2033,-52.2064,89.69,66,75,6.91,broken clouds
589,Houma,US,2021-12-06 17:35:49,29.5958,-90.7195,79.0,76,40,13.8,scattered clouds
590,Salima,MW,2021-12-06 17:43:05,-13.7804,34.4587,80.1,56,28,4.29,scattered clouds
591,Alta Floresta,BR,2021-12-06 17:43:05,-9.8756,-56.0861,87.62,62,40,2.3,scattered clouds
592,Yenotayevka,RU,2021-12-06 17:43:06,47.2456,47.0281,41.22,86,100,7.94,overcast clouds
593,Moose Factory,CA,2021-12-06 17:43:06,51.2585,-80.6094,17.6,86,90,13.8,snow
594,Moura,PT,2021-12-06 17:43:06,38.1401,-7.4486,59.11,76,1,5.23,clear sky
595,Oksfjord,NO,2021-12-06 17:43:06,70.2396,22.3479,25.72,81,100,7.45,overcast clouds
596,Faya,SA,2021-12-06 17:43:07,18.3851,42.4509,61.32,30,1,6.22,clear sky
597,Chongqing,CN,2021-12-06 17:43:07,29.5628,106.5528,53.92,87,100,2.24,mist
598,Maryborough,AU,2021-12-06 17:43:07,-25.5333,152.7,68.45,85,99,4.29,overcast clouds
599,Buchanan,LR,2021-12-06 17:33:26,5.8808,-10.0467,85.96,77,78,8.21,light rain
600,Soyo,AO,2021-12-06 17:35:16,-6.1349,12.3689,78.85,86,93,8.86,overcast clouds
601,Aklavik,CA,2021-12-06 17:43:08,68.2191,-135.0107,12.92,78,40,2.3,scattered clouds
602,Cooma,AU,2021-12-06 17:43:08,-36.2333,149.1333,46.17,100,40,3.44,scattered clouds
603,Penzance,GB,2021-12-06 17:43:08,50.1186,-5.5371,48.76,76,20,24.16,few clouds
604,El Dorado,US,2021-12-06 17:43:09,38.7666,-120.5177,63.79,48,100,1.99,overcast clouds
605,Aykhal,RU,2021-12-06 17:43:09,66.0,111.5,-31.54,100,59,4.12,broken clouds
606,Merauke,ID,2021-12-06 17:43:09,-8.4667,140.3333,78.4,82,87,5.73,overcast clouds
607,Santa Rosa,PH,2021-12-06 17:35:05,14.3122,121.1114,77.11,80,59,5.32,broken clouds
608,Yelovo,RU,2021-12-06 17:43:10,57.0538,54.9207,0.0,95,34,4.74,scattered clouds
609,Otradnoye,RU,2021-12-06 17:30:52,59.7775,30.8181,6.57,96,100,5.1,light snow
610,Grand Island,US,2021-12-06 17:43:10,40.925,-98.342,20.98,53,1,6.91,clear sky
611,Edremit,TR,2021-12-06 17:43:11,39.5961,27.0244,60.55,77,75,3.44,light intensity shower rain
612,Honiara,SB,2021-12-06 17:34:42,-9.4333,159.95,78.96,89,100,4.34,overcast clouds
613,Cockburn Town,TC,2021-12-06 17:43:11,21.4612,-71.1419,80.58,79,94,20.0,overcast clouds
614,Matay,EG,2021-12-06 17:43:11,28.419,30.7792,62.87,54,96,4.41,overcast clouds
615,Montepuez,MZ,2021-12-06 17:43:12,-13.1256,38.9997,78.46,57,98,11.12,overcast clouds
616,Lady Frere,ZA,2021-12-06 17:43:12,-31.7031,27.2329,61.56,72,65,2.66,broken clouds
617,Kholodnyy,RU,2021-12-06 17:43:12,62.7167,147.95,-44.21,100,91,1.57,overcast clouds
618,Iqaluit,CA,2021-12-06 17:29:52,63.7506,-68.5145,11.93,66,75,3.0,broken clouds
619,Cardston,CA,2021-12-06 17:43:13,49.2,-113.3019,23.29,63,100,6.91,overcast clouds
620,Lindi,TZ,2021-12-06 17:43:13,-10.0,39.7167,75.83,94,65,4.0,light rain
621,Maceio,BR,2021-12-06 17:36:10,-9.6658,-35.7353,89.04,55,75,14.97,broken clouds
622,Ust-Kulom,RU,2021-12-06 17:34:59,61.6864,53.6902,-9.99,99,62,5.06,broken clouds
623,Pampa,US,2021-12-06 17:43:14,35.5362,-100.9599,34.34,30,3,7.92,clear sky
624,Rovaniemi,FI,2021-12-06 17:43:15,66.5,25.7167,-0.99,84,20,5.75,few clouds
625,Turukhansk,RU,2021-12-06 17:43:15,65.8167,87.9833,-30.44,99,59,3.83,broken clouds
626,Bol,TD,2021-12-06 17:43:15,13.4586,14.7147,78.6,48,30,6.8,scattered clouds
627,Grafton,US,2021-12-06 17:34:22,42.207,-71.6856,61.41,82,90,3.0,overcast clouds
628,Tautira,PF,2021-12-06 17:43:16,-17.7333,-149.15,82.42,79,50,15.84,scattered clouds
629,Mount Pleasant,US,2021-12-06 17:42:38,32.7941,-79.8626,71.06,77,1,1.01,clear sky
630,Shenjiamen,CN,2021-12-06 17:34:24,29.9576,122.298,54.81,66,0,10.02,clear sky
631,Wroclaw,PL,2021-12-06 17:39:07,51.1,17.0333,33.08,94,75,1.99,mist
632,Marseille,FR,2021-12-06 17:38:58,43.3333,5.5,45.91,64,1,3.0,clear sky
633,Nantucket,US,2021-12-06 17:43:16,41.2835,-70.0995,59.97,85,40,17.27,scattered clouds
634,Kansk,RU,2021-12-06 17:43:17,56.2017,95.7175,30.96,90,100,7.7,overcast clouds
635,Hyeres,FR,2021-12-06 17:43:17,43.1167,6.1167,49.73,47,0,6.91,clear sky
636,Tokur,RU,2021-12-06 17:33:43,53.1333,132.9,-8.14,100,99,4.18,overcast clouds
637,Olinda,BR,2021-12-06 17:35:56,-8.0089,-34.8553,85.73,62,20,11.5,few clouds
638,Ponta Delgada,PT,2021-12-06 17:43:18,37.7333,-25.6667,67.5,59,40,10.36,scattered clouds
639,Bushehr,IR,2021-12-06 17:43:18,28.9684,50.8385,69.89,64,0,0.0,clear sky
640,Norrkoping,SE,2021-12-06 17:43:19,58.5942,16.1826,5.58,85,6,0.0,clear sky
641,Urengoy,RU,2021-12-06 17:43:19,65.9667,78.3667,-14.66,86,84,12.71,broken clouds
642,Lianzhou,CN,2021-12-06 17:43:20,24.7811,112.3825,49.08,68,4,2.89,clear sky
643,Hailey,US,2021-12-06 17:43:20,43.5196,-114.3153,28.26,64,1,4.61,clear sky
644,Christchurch,NZ,2021-12-06 17:33:14,-43.5333,172.6333,51.01,93,90,3.44,heavy intensity drizzle
645,Liverpool,GB,2021-12-06 17:39:29,53.4106,-2.9779,44.38,81,75,5.01,moderate rain
646,Bathsheba,BB,2021-12-06 17:43:20,13.2167,-59.5167,84.81,65,40,24.16,scattered clouds
647,Le Port,RE,2021-12-06 17:34:49,-20.9373,55.2919,80.6,76,40,5.66,scattered clouds
648,Barra Do Garcas,BR,2021-12-06 17:34:17,-15.89,-52.2567,88.38,62,0,5.75,clear sky
649,Ryotsu,JP,2021-12-06 17:43:21,38.0833,138.4333,50.36,82,99,6.08,overcast clouds
650,Mataram,ID,2021-12-06 17:43:21,-8.5833,116.1167,74.21,90,100,2.42,moderate rain
651,Izumo,JP,2021-12-06 17:43:21,35.3667,132.7667,37.35,79,56,4.14,broken clouds
652,Mpika,ZM,2021-12-06 17:43:22,-11.8343,31.4529,70.59,57,76,4.38,broken clouds
653,Kainantu,PG,2021-12-06 17:43:22,-6.2887,145.8655,58.6,96,100,3.31,overcast clouds
654,Kailua,US,2021-12-06 17:42:01,21.4022,-157.7394,78.78,88,90,10.36,moderate rain
655,Kuala Terengganu,MY,2021-12-06 17:43:23,5.3302,103.1408,80.55,78,40,5.75,moderate rain
656,Kapoeta,SS,2021-12-06 17:43:23,4.7717,33.5903,87.39,30,60,14.85,broken clouds
657,General Roca,AR,2021-12-06 17:43:24,-39.0333,-67.5833,92.62,14,0,18.03,clear sky
658,Porto Santo,PT,2021-12-06 17:43:24,33.072,-16.3415,65.3,63,75,13.8,broken clouds
659,Canico,PT,2021-12-06 17:43:24,32.6333,-16.85,66.0,77,75,1.99,broken clouds
660,Zarinsk,RU,2021-12-06 17:43:25,53.7074,84.9493,29.01,96,100,8.88,light snow
661,Esmeraldas,BR,2021-12-06 17:43:25,-19.7625,-44.3139,70.84,78,90,3.02,overcast clouds
662,Mananjary,MG,2021-12-06 17:43:25,-21.2167,48.3333,76.78,83,1,6.96,clear sky
663,Uni,RU,2021-12-06 17:43:25,57.7535,51.4923,-5.03,92,5,4.27,clear sky
664,Yulara,AU,2021-12-06 17:43:26,-25.2406,130.9889,73.24,56,55,10.36,broken clouds
665,Sobolevo,RU,2021-12-06 17:34:55,54.4299,31.8996,27.36,97,99,8.7,light snow
666,Arvika,SE,2021-12-06 17:43:26,59.6553,12.5852,9.21,92,55,3.78,broken clouds
667,Pitimbu,BR,2021-12-06 17:33:32,-7.4706,-34.8086,88.39,63,18,14.36,few clouds
668,Noshiro,JP,2021-12-06 17:43:27,40.2039,140.0242,44.15,85,99,3.87,overcast clouds
669,Waipawa,NZ,2021-12-06 17:34:53,-41.4122,175.5153,53.46,98,100,2.19,light rain
670,Rock Sound,BS,2021-12-06 17:43:27,24.9,-76.2,78.76,81,31,13.78,scattered clouds
671,Uvira,CD,2021-12-06 17:43:27,-3.4067,29.1458,74.37,81,97,3.2,overcast clouds
672,Palu,ID,2021-12-06 17:43:28,-0.8917,119.8707,76.57,88,100,4.83,overcast clouds
673,Rio Grande,BR,2021-12-06 17:43:28,-32.035,-52.0986,80.71,67,11,15.17,few clouds
674,Pavino,RU,2021-12-06 17:43:29,59.1139,46.1414,-3.91,100,17,1.1,few clouds
675,Palpa,PE,2021-12-06 17:43:29,-14.5336,-75.1856,87.4,34,63,11.27,heavy intensity rain
676,Mantua,IT,2021-12-06 17:43:29,45.1667,10.7833,44.82,88,0,3.0,clear sky
677,Mpongwe,ZM,2021-12-06 17:43:30,-13.5091,28.155,81.21,30,79,6.4,broken clouds
678,Luebo,CD,2021-12-06 17:43:30,-5.35,21.4167,70.95,99,93,2.64,moderate rain
679,Aki,JP,2021-12-06 17:43:30,33.5,133.9,48.92,74,1,5.73,clear sky
680,Maunabo,PR,2021-12-06 17:43:31,18.0072,-65.8993,86.65,79,26,13.98,scattered clouds
681,Coahuayana,MX,2021-12-06 17:43:31,18.7333,-103.6833,93.47,31,14,2.57,few clouds
682,Mahajanga,MG,2021-12-06 17:34:10,-15.7167,46.3167,84.22,70,20,9.22,few clouds
683,Fairview,US,2021-12-06 17:43:31,40.8126,-73.999,61.38,85,40,3.44,scattered clouds
684,Gavle,SE,2021-12-06 17:43:32,60.6745,17.1417,9.95,93,95,4.79,overcast clouds
685,Cairns,AU,2021-12-06 17:35:42,-16.9167,145.7667,78.75,80,50,6.91,scattered clouds
686,Tongliao,CN,2021-12-06 17:43:32,43.6125,122.2653,15.76,79,3,6.91,clear sky
687,Contramaestre,CU,2021-12-06 17:43:33,20.2978,-76.2414,85.98,45,33,3.4,scattered clouds
688,Kisanga,TZ,2021-12-06 17:43:33,-7.4362,37.7034,77.16,82,96,4.05,light rain
689,Forssa,FI,2021-12-06 17:43:33,60.8146,23.6215,5.99,94,27,4.32,scattered clouds
690,Cozumel,MX,2021-12-06 17:43:34,20.5083,-86.9458,84.94,74,3,5.99,clear sky
691,Noumea,NC,2021-12-06 17:40:52,-22.2763,166.4572,80.01,99,29,3.42,scattered clouds
692,Mayya,RU,2021-12-06 17:43:34,61.7333,130.2811,-31.68,100,100,3.27,overcast clouds
693,Aranos,NA,2021-12-06 17:43:34,-24.1333,19.1167,81.43,13,0,10.63,clear sky
694,Vulcan,RO,2021-12-06 17:43:35,45.3833,23.2667,36.66,99,100,3.06,overcast clouds
695,Abu Dhabi,AE,2021-12-06 17:43:35,24.4667,54.3667,73.51,62,0,4.61,clear sky
696,Mukhen,RU,2021-12-06 17:43:36,48.1,136.1,14.77,87,12,7.43,few clouds
697,Rolla,US,2021-12-06 17:43:36,37.9514,-91.7713,37.47,45,1,8.99,clear sky
698,Beri,IN,2021-12-06 17:43:37,25.9031,79.8902,63.79,61,15,5.32,few clouds
699,Yatou,CN,2021-12-06 17:43:37,37.15,122.3833,42.96,66,47,13.69,scattered clouds
700,Jieshi,CN,2021-12-06 17:34:28,22.8134,115.8257,61.61,74,3,9.86,clear sky
701,Palana,RU,2021-12-06 17:43:37,59.1167,159.9667,22.03,96,100,7.99,snow
702,Maluso,PH,2021-12-06 17:43:38,6.543,121.8753,79.23,83,87,7.05,overcast clouds
703,Contamana,PE,2021-12-06 17:43:38,-7.3333,-75.0167,77.43,92,100,2.08,overcast clouds
